gene,LJP005_HA1E_24H_G13___HA1E___withaferin-a___10_0_um___24_h,LJP005_HA1E_24H_G14___HA1E___withaferin-a___3_33_um___24_h,LJP005_HA1E_24H_G15___HA1E___withaferin-a___1_11_um___24_h,LJP005_HA1E_24H_G16___HA1E___withaferin-a___0_37_um___24_h,LJP005_HA1E_24H_G17___HA1E___withaferin-a___0_12_um___24_h,LJP005_HA1E_24H_G18___HA1E___withaferin-a___0_04_um___24_h,LJP006_HA1E_24H_G13___HA1E___withaferin-a___10_0_um___24_h,LJP006_HA1E_24H_G14___HA1E___withaferin-a___3_33_um___24_h,LJP006_HA1E_24H_G15___HA1E___withaferin-a___1_11_um___24_h,LJP006_HA1E_24H_G16___HA1E___withaferin-a___0_37_um___24_h,LJP006_HA1E_24H_G17___HA1E___withaferin-a___0_12_um___24_h,LJP006_HA1E_24H_G18___HA1E___withaferin-a___0_04_um___24_h
SCN1A,4.018815040588379,2.6885480880737305,0.014766573905944824,-0.692136824131012,-0.37875431776046753,1.5645406246185303,6.2574052810668945,3.7738656997680664,-0.49435001611709595,-0.5318629741668701,-0.003632292151451111,0.6240578889846802
TUBD1,4.122904300689697,2.704028844833374,1.8219325542449951,0.6369578838348389,-0.07197299599647522,0.034496009349823,1.8168573379516602,2.5438826084136963,0.3023500144481659,0.34781256318092346,0.4528038501739502,-0.6951886415481567
MYL4,3.2051401138305664,2.430784225463867,-0.9607992172241211,-0.15442001819610596,-0.3208863437175751,0.4479692876338959,4.259099960327148,2.8940138816833496,-0.1046999990940094,-0.596978485584259,-0.16918735206127167,0.5511934757232666
DEFB1,-1.2144924402236938,-0.3142339289188385,-2.0418639183044434,0.14287564158439636,0.4831235408782959,-0.9188671112060547,-0.14661096036434174,-0.09751296043395996,-0.20055001974105835,-0.8700100183486938,0.3148464858531952,0.5927433371543884
FUT6,3.329894781112671,1.4879851341247559,-0.14065533876419067,0.5382173657417297,0.009174764156341553,1.3361308574676514,5.804152011871338,2.334338903427124,-0.9015499949455261,0.5383473634719849,1.0196118354797363,0.03478734567761421
GRIN2C,2.747988224029541,0.42169153690338135,0.031056493520736694,0.12937840819358826,-0.15945541858673096,0.4978255331516266,3.783534288406372,0.7593278288841248,-0.7318999767303467,-0.26553773880004883,-0.08873279392719269,0.31161653995513916
P2RX1,2.301178455352783,1.059340238571167,-0.4699760377407074,-0.4300241470336914,0.20683832466602325,0.8727566599845886,4.090588569641113,0.7127935886383057,-1.5134000778198242,-0.11294466257095337,-0.3802248239517212,-0.3753199577331543
KCNJ1,1.8526239395141602,0.10043193399906158,0.3445700407028198,0.08363542705774307,0.2476385235786438,0.615606427192688,5.5907793045043945,1.0855391025543213,-0.06350000202655792,-0.410630464553833,0.2235901951789856,0.311007022857666
CAMK2B,2.9094431400299072,1.5312879085540771,-0.4523238241672516,-0.6966848373413086,-0.6258638501167297,1.370603084564209,2.931107759475708,1.1450730562210083,0.26179999113082886,0.18276435136795044,-0.37594524025917053,-0.0844065248966217
CPNE6,4.299876689910889,2.4536709785461426,0.01461327075958252,0.120880126953125,0.49450069665908813,1.6995500326156616,7.306884765625,3.111488103866577,-0.28110000491142273,-0.26109105348587036,0.016214609146118164,0.2641378343105316
MLLT4-AS1,4.486342430114746,2.0920512676239014,0.45116835832595825,0.3603000342845917,0.13824106752872467,-0.12664900720119476,6.789609909057617,2.824155330657959,-0.590399980545044,-0.24850288033485413,-0.2846115529537201,-0.2848023772239685
GRIN2B,5.449222564697266,3.090851306915283,0.6651498079299927,0.15146052837371826,0.003686957061290741,1.6132333278656006,9.900354385375977,3.977459669113159,-0.14395001530647278,0.004539325833320618,-0.18402040004730225,0.14189523458480835
FLRT1,3.980574369430542,2.742462635040283,0.32092660665512085,0.1886734962463379,-0.0665942132472992,0.8360735177993774,9.239585876464844,3.9858503341674805,0.9465500116348267,-0.27397674322128296,-0.7013092041015625,0.16122207045555115
ODF2,0.43437230587005615,-0.7860395908355713,-0.569465160369873,0.46408194303512573,0.07552729547023773,0.9416210651397705,0.7161991596221924,0.4455922245979309,-0.40139999985694885,-0.1442168802022934,0.3412432074546814,-0.8789541721343994
CHEK2,-3.0883796215057373,-1.9019145965576172,-0.3877130150794983,-0.009632434695959091,-0.16124512255191803,3.2386465072631836,-3.858977794647217,-1.2609479427337646,-0.9527000188827515,3.5428853034973145,-0.11317689716815948,-0.2777656018733978
BARX2,2.7416932582855225,1.5555325746536255,-0.15101131796836853,1.0502744913101196,0.9610438942909241,0.7198488712310791,4.997704982757568,1.121085286140442,-0.34389999508857727,-0.008630260825157166,0.162944957613945,0.36733731627464294
SLC11A1,2.6893770694732666,1.6656494140625,1.0819717645645142,-0.16010168194770813,-0.3637705445289612,-0.3808632493019104,5.3503522872924805,3.0915353298187256,-0.6068500280380249,0.42230653762817383,-0.4623534083366394,-0.1854112148284912
HGS,-0.27657806873321533,-0.5836150050163269,0.8271240592002869,0.07258522510528564,0.0033350735902786255,-0.3349090814590454,-0.43811097741127014,-0.9591883420944214,0.8766499757766724,0.18413859605789185,0.3601462244987488,-0.19464224576950073
RHD,4.04025936126709,2.679258346557617,0.6797124743461609,-0.10583795607089996,0.3065742254257202,0.9962341785430908,7.826853275299072,3.6756441593170166,-0.3466000258922577,-1.3196759223937988,0.08831822872161865,0.5240891575813293
ALPPL2,3.7868776321411133,2.264711856842041,-0.9226179122924805,-0.6407649517059326,0.48283857107162476,0.14068551361560822,5.697474956512451,2.1308281421661377,-1.5583000183105469,-0.13802137970924377,0.13350512087345123,0.6073128581047058
SCN3A,3.3427271842956543,2.2051963806152344,0.498892217874527,0.19904902577400208,0.4646032452583313,0.32793402671813965,5.033632755279541,3.383723258972168,-0.9621999859809875,-0.312041699886322,0.3757532238960266,-0.014596700668334961
JTB,-0.9874546527862549,-0.6282037496566772,-0.09773328900337219,-0.22274485230445862,-0.011655449867248535,-0.40200546383857727,-1.7368969917297363,-1.2172012329101562,0.9063999652862549,-0.9181509613990784,-0.25407591462135315,0.7212800979614258
ICOS,-0.08367487788200378,0.8058492541313171,-0.9744102358818054,0.5557771921157837,-0.07217903435230255,0.5987727642059326,1.4051305055618286,0.9988678693771362,-0.8348000049591064,0.582960844039917,0.06662501394748688,-0.151915043592453
OGFR,1.6495522260665894,1.062639832496643,0.050540268421173096,0.5264096260070801,-1.4680616855621338,-0.4823895990848541,2.073361396789551,0.08249545097351074,0.5554500222206116,-0.029683053493499756,-0.7569853067398071,0.04819172993302345
NPY6R,4.340031147003174,1.965189814567566,0.27932894229888916,0.17163842916488647,0.48570382595062256,0.9486688375473022,7.532515525817871,2.339603900909424,0.04655000567436218,-0.10037100315093994,-0.7871751189231873,0.13703763484954834
FABP6,3.271082639694214,1.3440566062927246,0.6618714928627014,0.3732856810092926,-0.07231896370649338,0.28655532002449036,6.685399532318115,3.3405544757843018,-0.33945000171661377,-0.4317992925643921,0.07129932194948196,0.26049432158470154
GATA1,3.9426212310791016,1.3579230308532715,1.4188330173492432,1.052335262298584,-0.04979754984378815,0.5572693943977356,6.059013366699219,2.275667667388916,0.6393499970436096,-0.7263973951339722,-0.519783616065979,-0.6550614237785339
P2RX5,2.7822511196136475,1.5950329303741455,1.762575626373291,1.493373155593872,0.5440865159034729,0.9998964667320251,3.9964773654937744,1.6005971431732178,2.19569993019104,1.538914442062378,-0.01786714792251587,-0.25816553831100464
CYP4F2,3.1082091331481934,1.4601080417633057,1.2869014739990234,-0.0335136353969574,0.5442732572555542,-0.33464592695236206,4.381324291229248,-0.034301429986953735,0.1298999786376953,0.4221426844596863,0.1849561333656311,0.32141053676605225
ATP5L,-0.22414207458496094,0.13010051846504211,-0.047166645526885986,-0.505944013595581,0.34335118532180786,0.3002740144729614,-0.7290591597557068,0.36497023701667786,0.08574998378753662,-0.3287731111049652,0.4444001317024231,-0.04799957573413849
KCNJ6,4.488564491271973,1.9616203308105469,0.3064844310283661,-0.27154573798179626,-0.07814595103263855,1.3624136447906494,8.649538040161133,2.3419349193573,-0.22669999301433563,0.23886984586715698,-0.12797501683235168,-0.07035398483276367
R3HCC1L,3.968291759490967,3.2294745445251465,1.1288223266601562,0.5614414811134338,-0.07262210547924042,0.992533266544342,5.6955461502075195,2.753692865371704,1.705299973487854,0.3553590774536133,0.011350572109222412,0.08198991417884827
TANK,1.7873284816741943,1.3583424091339111,0.7005914449691772,-0.20658065378665924,0.37406080961227417,0.32104727625846863,2.5014476776123047,1.8038315773010254,-0.6433999538421631,-0.06311244517564774,-0.3733694553375244,0.46910861134529114
LINC00588,5.09291934967041,3.2452237606048584,0.9031381607055664,-0.0927695706486702,0.012444119900465012,1.6882193088531494,8.8378448486328125,3.8509178161621094,-0.6309499740600586,-0.7335435748100281,0.29977947473526,-0.061606526374816895
SNAPC3,2.1169662475585938,0.4904768764972687,0.13277439773082733,-0.029231831431388855,-0.001959666609764099,0.5009896159172058,2.3936429023742676,0.2661455273628235,-0.11545000970363617,0.5544975996017456,0.549898624420166,-0.4523995816707611
MAGEA12,0.01348540186882019,0.7370527982711792,0.1980765163898468,0.39126473665237427,-0.08429566025733948,0.49950283765792847,1.706495761871338,0.025419995188713074,0.16860000789165497,1.1897448301315308,0.4092189073562622,0.47443196177482605
ADGRA3,-0.5371172428131104,-0.7993439435958862,-0.8781542181968689,-1.1274691820144653,-0.2603929936885834,-1.2503234148025513,-0.7203105092048645,-1.8944594860076904,-0.37880003452301025,0.657921552658081,0.2054298222064972,0.1328219771385193
PRLR,2.6174235343933105,0.4412919878959656,-0.9282745122909546,0.22684115171432495,0.6254287362098694,0.09119284898042679,5.0048675537109375,0.2589840888977051,-1.5030999183654785,0.23988662660121918,-0.48201313614845276,-0.21754145622253418
MAPK8,4.045241355895996,2.233680248260498,0.976676344871521,0.15776684880256653,-0.09901668131351471,1.428874135017395,6.874080181121826,3.1247851848602295,-0.10765000432729721,1.2555656433105469,0.2795790433883667,-0.11719539761543274
RORA,2.2410192489624023,1.3780523538589478,0.9714101552963257,0.40878191590309143,-0.32628801465034485,-0.32751375436782837,3.8160817623138428,1.9654196500778198,0.4642000198364258,0.5512958765029907,-0.3232497572898865,-0.1848841905593872
CLEC4M,3.2743771076202393,2.2452361583709717,0.8722379803657532,-0.16003063321113586,-0.1444079577922821,1.257279396057129,6.444777011871338,2.34425687789917,0.131850004196167,0.6092194318771362,0.011335626244544983,-0.31341952085494995
DNTT,2.5965840816497803,0.9327292442321777,0.0042452216148376465,-0.10321888327598572,0.9264344573020935,0.7819353342056274,1.996433138847351,0.9230338335037231,-0.7506999969482422,-0.15783606469631195,0.30564844608306885,0.6060805320739746
MAGEA11,0.7282865047454834,0.42000341415405273,0.6066096425056458,-0.627205491065979,0.20461469888687134,0.925571084022522,2.3783202171325684,1.4532670974731445,0.583050012588501,0.09703338146209717,0.5214096903800964,-0.134281724691391
KLF1,2.2708740234375,0.46781837940216064,1.0495060682296753,1.057597279548645,0.7334911227226257,0.751558780670166,3.8654980659484863,0.9972884654998779,0.45955002307891846,-0.7912027835845947,0.1014726385474205,-0.20814034342765808
ADH7,1.1504888534545898,1.4314606189727783,0.9300696849822998,-1.4010071754455566e-4,-0.11096371710300446,1.523291826248169,4.205695152282715,2.22949481010437,-0.03384998440742493,1.2976864576339722,0.8269592523574829,0.0723264068365097
FUT7,1.8216309547424316,0.3270234167575836,-1.4796867370605469,0.5563740134239197,0.1514783799648285,0.33086106181144714,3.321652412414551,0.9353628158569336,-0.2685000002384186,-0.7726163268089294,0.2993854284286499,-0.08846595883369446
KCNQ2,4.742853164672852,3.1046066284179688,0.6179219484329224,0.6033167839050293,0.2321295142173767,-0.20296736061573029,7.351191997528076,2.826249361038208,-0.5621500015258789,-0.6001022458076477,0.18513299524784088,0.16946709156036377
INHBA,0.4029555022716522,0.18295247852802277,-0.6420884728431702,-1.0370662212371826,0.10786561667919159,0.2420179843902588,-0.1799616664648056,-0.01345592737197876,-1.2313499450683594,-0.05313357710838318,-0.29677122831344604,-0.11441507935523987
VEGFA,2.836315870285034,1.8780596256256104,0.6027013063430786,-0.49862319231033325,-0.6721428036689758,0.03297214210033417,4.733232021331787,2.5252113342285156,0.2069999873638153,-0.5490235686302185,-0.007473945617675781,1.1514304876327515
HNF1A,3.409259557723999,1.3099607229232788,-0.03138019144535065,0.35281670093536377,-0.298332154750824,1.6918799877166748,4.2036919593811035,1.4100474119186401,-1.3726500272750854,-0.34688353538513184,-0.14389187097549438,-0.2775108814239502
AKAP12,-0.33912432193756104,0.5207070708274841,-0.5423862934112549,-0.5908033847808838,-0.3692021071910858,-0.006550639867782593,-1.0294876098632812,0.4379948377609253,-0.13359999656677246,0.683747410774231,0.061541736125946045,0.8972857594490051
FETUB,3.4035959243774414,2.6225028038024902,1.0021920204162598,-0.19288063049316406,-0.25759896636009216,0.3443472683429718,6.645995140075684,3.2814395427703857,-0.46640002727508545,0.10686811059713364,0.297419011592865,-0.12373493611812592
BMPR1B,0.9381422996520996,0.8578858375549316,1.6593899726867676,0.7246404886245728,0.5467445850372314,0.35158771276474,0.8166985511779785,1.208120584487915,-0.7619500160217285,-0.2867235839366913,-0.41982343792915344,-0.15083932876586914
MSH4,4.076342582702637,2.771359920501709,0.5556514263153076,-0.03975316137075424,-0.0975201204419136,1.4549330472946167,7.792258262634277,3.3455045223236084,-0.7409500479698181,-0.5218493938446045,-0.02741563320159912,-0.077971450984478
B9D1,1.5584430694580078,0.13271555304527283,0.030788004398345947,-0.016938626766204834,-0.22456303238868713,-0.5370275378227234,2.578129529953003,1.3382281064987183,-0.02324998378753662,-0.08611531555652618,0.27587252855300903,0.6098223924636841
SPAM1,5.301950454711914,2.697812795639038,0.49805885553359985,0.2945025563240051,-0.3654583990573883,1.523055076599121,10,3.4816250801086426,-0.21665000915527344,-0.09523269534111023,-0.45680922269821167,0.34219878911972046
TADA2A,2.1949379444122314,0.8628064393997192,1.1436114311218262,0.7398821115493774,-1.0254756212234497,1.2436676025390625,3.237612247467041,1.573483943939209,0.20234999060630798,0.2043999284505844,0.27861088514328003,-0.5375824570655823
BIRC3,-0.2560320794582367,0.4830068349838257,-0.14355447888374329,0.47167518734931946,0.20183037221431732,-1.2129552364349365,0.6262181997299194,0.7928001284599304,-2.0960500240325928,-0.9167605042457581,-0.7141099572181702,-0.15063975751399994
B4GALT4,-0.9246526956558228,-0.8323149085044861,0.6072608828544617,-0.11921495199203491,0.2681245505809784,0.028618358075618744,-0.9898938536643982,-0.4148901104927063,0.32385000586509705,-0.24081233143806458,0.24591198563575745,0.8983502984046936
ICA1,0.133353129029274,-0.18604101240634918,-0.45618125796318054,-1.138594627380371,0.3266933858394623,1.0004279613494873,-0.25302961468696594,0.7404702305793762,-0.8483500480651855,0.10321769118309021,-0.25974902510643005,-0.24048984050750732
CCL23,1.8590993881225586,1.2294347286224365,0.6167967319488525,0.3448789119720459,-0.16900897026062012,-0.17091888189315796,3.2295422554016113,1.509405255317688,-0.428849995136261,-0.07598237693309784,-0.2300211489200592,-0.37716737389564514
RASGRF1,1.6266604661941528,0.99796295166015625,-0.4946347177028656,-0.7428773641586304,0.7357652187347412,0.9452310800552368,3.2288856506347656,1.2529137134552002,-0.4905500113964081,0.055677205324172974,-0.6702451705932617,-0.42504653334617615
CTBP2,-0.616448163986206,0.11689813435077667,-0.5342246294021606,0.16225320100784302,-0.07337263226509094,0.8482038974761963,-0.011583790183067322,-0.49103832244873047,-1.1468499898910522,-0.32172346115112305,0.7664058804512024,-0.14999240636825562
AKR1C4,3.2798917293548584,2.411470413208008,1.65211820602417,0.23331844806671143,-0.3584170639514923,-0.07413578033447266,5.948896408081055,2.4969663619995117,-0.08184999972581863,-0.3418765664100647,0.25862234830856323,0.0209665410220623
GBX2,4.664064407348633,3.1120800971984863,-0.2368653267621994,0.1881328970193863,0.5595667362213135,0.9858387112617493,7.265677452087402,3.9211084842681885,-0.36855000257492065,-1.2584538459777832,0.29860931634902954,0.1508261263370514
GCGR,3.0367629528045654,2.0688652992248535,0.39237669110298157,0.773777425289154,0.009899161756038666,1.655920147895813,5.661988258361816,2.0006935596466064,-0.468099981546402,0.45886191725730896,-0.0654626190662384,-0.1217881515622139
SIGLEC9,4.22138786315918,2.3031511306762695,0.3775615394115448,0.7075267434120178,0.2585667669773102,0.8221856355667114,7.863603591918945,3.164091110229492,0.3963499963283539,-0.08002567291259766,-0.23577459156513214,0.5252707600593567
PCDHA2,4.685708999633789,3.12595272064209,0.28043895959854126,-0.1451350897550583,0.12235959619283676,1.3176462650299072,8.999905586242676,3.7330503463745117,-0.790149986743927,-1.038861870765686,0.5109304189682007,-0.04069603979587555
NUDC,-0.389354944229126,1.07944655418396,0.39003831148147583,-0.14238035678863525,-0.46312281489372253,-0.006632745265960693,-2.4801480770111084,0.4806726574897766,0.7939000129699707,0.7054315805435181,0.16873840987682343,0.17719267308712006
CASR,4.2972412109375,1.4304192066192627,0.37850692868232727,0.3664175868034363,-0.27637696266174316,1.4052520990371704,6.429664611816406,2.8149335384368896,0.21594998240470886,0.6530393362045288,0.19801563024520874,-0.010388799011707306
TRIM10,4.5888214111328125,2.8169708251953125,1.3465840816497803,0.2498370110988617,0.2534278631210327,1.0164515972137451,8.404911041259766,3.4355783462524414,0.6462500095367432,-0.016625262796878815,-0.04808133840560913,-0.01643766462802887
INHBE,3.2035961151123047,2.9830751419067383,0.8586941957473755,-0.5207679271697998,-0.05789920687675476,0.34418365359306335,4.459004878997803,2.9241957664489746,0.6100000143051147,0.2397042214870453,-0.3317510783672333,0.13168708980083466
GBAP1,-0.04609164595603943,-1.1203190088272095,1.9288052320480347,0.5519827604293823,0.3316071629524231,-0.7481198310852051,-0.6802654266357422,-0.4825555980205536,1.274049997329712,-0.10204678028821945,0.12657226622104645,0.37386518716812134
NAA11,2.568326473236084,1.0924842357635498,0.9074199199676514,-0.2720308303833008,-0.7721930742263794,1.1289703845977783,5.7949066162109375,1.3175253868103027,0.5184000134468079,-0.05010831356048584,0.1066080778837204,0.2027290165424347
GNAT2,5.499227046966553,3.269286632537842,1.6518834829330444,0.13279643654823303,0.4379265010356903,0.8395068645477295,8.512388229370117,3.6814441680908203,-0.03450000286102295,-0.29442036151885986,-0.22213616967201233,-0.047830767929553986
MFGE8,-0.052937038242816925,-1.0175883769989014,-1.0540885925292969,0.2444561868906021,-0.7090890407562256,0.6056190729141235,-1.6966629028320312,-1.7471210956573486,-1.1369500160217285,-0.015744298696517944,-0.11632603406906128,-0.350928395986557
KLRD1,3.1642491817474365,1.5358331203460693,0.682453989982605,-0.05725806951522827,-0.8481903076171875,-0.45779672265052795,5.2215256690979,1.7942099571228027,-0.010899990797042847,-0.6547857522964478,0.005907043814659119,0.40756043791770935
FLT3LG,3.2473387718200684,2.042980194091797,-0.022022724151611328,0.7614167332649231,0.10482756793498993,0.08213600516319275,5.656101703643799,2.3832364082336426,0.16294997930526733,-1.4476431608200073,0.15368768572807312,0.7505408525466919
FUT2,1.129704236984253,0.554487407207489,0.20507289469242096,0.4432739019393921,-0.21775919198989868,-0.20452071726322174,2.485076904296875,0.5622967481613159,-1.395550012588501,0.3106342852115631,0.8148517608642578,-0.06344485282897949
TP53I3,1.079944372177124,-0.0627843514084816,0.981179416179657,-0.3786170780658722,-0.34848886728286743,-1.1195800304412842,2.3477976322174072,0.2405654937028885,-0.6663999557495117,-1.2668862342834473,-0.3920474052429199,0.291340172290802
SYNJ2,1.1331838369369507,-1.4086060523986816,0.1032162606716156,-0.026620924472808838,0.19321714341640472,0.4054475426673889,0.5301046967506409,-2.1435582637786865,0.06424999237060547,0.7834391593933105,-0.311115026473999,0.38280510902404785
TTPA,4.539362907409668,3.61458158493042,1.3507540225982666,0.1657705307006836,0.08009874075651169,1.0530039072036743,8.54130744934082,2.975253105163574,-0.7653000354766846,0.2682584524154663,0.23042768239974976,0.13376204669475555
PHEX,4.347393989562988,2.248466968536377,1.4794352054595947,-0.35726290941238403,-0.4041207432746887,0.48285746574401855,7.645147323608398,3.2116737365722656,-0.0034999847412109375,0.37944358587265015,0.09474670886993408,0.34050753712654114
HYAL1,3.111720323562622,2.249976634979248,1.1271880865097046,-0.5219963788986206,-0.03842487931251526,0.42026346921920776,5.662953853607178,2.6613292694091797,1.0155500173568726,-0.15425565838813782,0.7072817087173462,0.1507042944431305
ILVBL,-0.49426358938217163,-2.474396228790283,-0.1620228886604309,0.30278533697128296,0.41425785422325134,0.346793532371521,-0.7386757135391235,-1.3725072145462036,0.49639999866485596,-0.9259005784988403,0.17511498928070068,-0.4474624991416931
MOGS,1.0227659940719604,-1.3798233270645142,-0.3932153582572937,-0.17254920303821564,-0.4257958233356476,0.39129436016082764,1.5660401582717896,0.2349085807800293,-0.08305000513792038,-0.12992781400680542,0.4642466604709625,-0.5041793584823608
SGCA,2.9894285202026367,1.3807692527770996,-1.2124736309051514,-0.4141392707824707,0.14629437029361725,1.0487362146377563,5.299467086791992,1.295722484588623,-1.8708000183105469,-0.6201081871986389,0.26669567823410034,0.1398196518421173
FBXO9,-0.2565959692001343,-0.25481921434402466,1.1986875534057617,1.2917513847351074,0.5712974667549133,-0.15131345391273499,-1.0385828018188477,0.2645435333251953,0.8691999912261963,0.7386677265167236,0.7547307014465332,-6.144046783447266e-4
ATG5,1.6800354719161987,2.194948196411133,0.5090122222900391,-0.23366612195968628,0.7942565679550171,0.5325716733932495,2.7686946392059326,2.692337989807129,0.6520000100135803,0.2839030921459198,0.4034324884414673,1.4526102542877197
GPER1,2.8519811630249023,4.8306732177734375,0.36000099778175354,4.224150657653809,0.04584403336048126,0.5725154876708984,6.926171779632568,5.842520236968994,0.5562000274658203,-1.1505848169326782,-0.4672563076019287,0.03486506640911102
CCIN,6.169905185699463,2.765629768371582,0.5405802130699158,0.11266966164112091,0.2171630859375,0.7679647207260132,7.654973030090332,3.109076976776123,-0.4255499839782715,-0.10761934518814087,-0.2169121503829956,-0.42440274357795715
TNFSF11,1.5540025234222412,1.2250256538391113,0.42016762495040894,0.009883403778076172,-0.18665432929992676,0.558713436126709,3.7316319942474365,2.2825732231140137,0.2766000032424927,0.2676354646682739,-0.23407991230487823,-0.5004885792732239
LAIR1,3.7654104232788086,1.7858245372772217,0.8796555995941162,-0.434549480676651,-0.16697846353054047,-0.5670477747917175,5.757656097412109,1.9166231155395508,-0.26510000228881836,0.9318764805793762,-0.4410228729248047,0.21414494514465332
TTC3,-2.3214502334594727,-2.5770444869995117,-2.480090379714966,-0.7023939490318298,0.43927887082099915,-0.7207710146903992,-3.151487112045288,-2.7772717475891113,-2.0055999755859375,-1.086308479309082,-0.707650363445282,-0.03682127594947815
PLA2G6,2.532522678375244,0.21951422095298767,-0.006354629993438721,0.803344190120697,0.10301374644041061,0.7836927175521851,2.9040026664733887,-0.4783797860145569,-0.06575000286102295,-0.37561431527137756,-0.9450836777687073,-0.9367820620536804
ARID1A,0.6062307953834534,0.7087721228599548,0.4848940372467041,-0.21779310703277588,-0.028786122798919678,-0.48515135049819946,1.7147270441055298,-0.8640730381011963,0.5432000160217285,-0.6071879267692566,-0.12344825267791748,-0.06032794713973999
TTC39A,1.6226119995117188,0.24765801429748535,-0.9187248945236206,-0.7117324471473694,0.17045386135578156,-0.2265436202287674,0.5209811925888062,-0.1804833561182022,-0.6890999674797058,0.5366668701171875,0.14233611524105072,-0.6372119188308716
TNFRSF10D,2.0620925426483154,2.1822547912597656,1.7900904417037964,1.1831923723220825,0.4274534583091736,1.5894540548324585,4.867422580718994,1.9251577854156494,0.9063500165939331,0.36248087882995605,0.473006010055542,0.1773410439491272
SEPT4,3.624239444732666,1.365947961807251,0.5494090914726257,0.0517793744802475,-0.32113561034202576,0.9200378060340881,3.604572296142578,1.2535818815231323,-0.34200000762939453,0.3775172233581543,-0.3616076707839966,-0.5882748961448669
LILRA1,3.075295925140381,1.3781986236572266,1.4176760911941528,0.5792371034622192,-0.41200777888298035,1.2887107133865356,4.869343280792236,1.630974292755127,-0.7224000096321106,-0.22279036045074463,-0.4780351519584656,0.07081729173660278
GLRA3,5.119884490966797,3.0743470191955566,0.8734528422355652,-0.221303328871727,-0.27937790751457214,1.1185948848724365,8.29300594329834,3.7947123050689697,-0.8225499987602234,-0.6560566425323486,0.10245382785797119,0.0768766850233078
PPY,2.9031083583831787,1.9358865022659302,-0.3051111102104187,0.6280583143234253,0.44027966260910034,0.5363152027130127,5.841202735900879,2.8614978790283203,-0.2813999652862549,-0.9918836951255798,-0.8509255647659302,-0.530687153339386
PTPRR,4.576693058013916,3.4271321296691895,0.2052326500415802,-0.059545982629060745,-0.37272241711616516,0.93276214599609375,6.848081588745117,3.530745029449463,-0.18650001287460327,-0.09120075404644012,-0.14761106669902802,-0.13441339135169983
SOAT2,3.0850257873535156,1.1603156328201294,0.4541814923286438,0.80946946144104,0.43534892797470093,0.12788453698158264,4.424918174743652,1.431710124015808,-0.15070000290870667,0.0788159966468811,-0.6967177987098694,-0.38825106620788574
USP15,0.8654136657714844,1.7062240839004517,1.6582266092300415,0.6420589089393616,0.4028146266937256,0.676802396774292,0.8114129304885864,1.6100995540618896,1.944700002670288,0.020851850509643555,0.868081271648407,0.6200824975967407
LPO,2.60555362701416,1.9121308326721191,0.5708317160606384,0.5027434229850769,0.5909863710403442,-0.3453028202056885,4.562312126159668,1.1068470478057861,0.14235001802444458,0.8116246461868286,-0.3214685320854187,0.2096129208803177
NRTN,3.0187206268310547,1.8511011600494385,-0.04037243127822876,0.32350924611091614,-0.020327601581811905,0.18636208772659302,4.861496448516846,1.33852219581604,-1.2892000675201416,-0.6464060544967651,0.3737427890300751,0.2204895317554474
CLDN14,4.821850299835205,2.919678211212158,1.671596646308899,0.4002421796321869,-0.2880862057209015,0.5600879192352295,7.737786293029785,3.7059249877929688,1.1593499183654785,-0.8993202447891235,0.07585261762142181,0.1586446464061737
CACYBP,0.6314626932144165,2.8954200744628906,0.15004466474056244,0.498442679643631,1.4562835693359375,0.12401880323886871,0.583061933517456,2.475003480911255,1.0175999402999878,1.8356788158416748,0.8525100350379944,0.4845704436302185
ZNF257,4.757538795471191,1.6222397089004517,1.2492406368255615,0.21016892790794373,0.0894472673535347,1.0181708335876465,8.0040283203125,2.1153206825256348,0.18379998207092285,-0.023498646914958954,0.015247821807861328,-0.3181915581226349
TRIM5,1.3123739957809448,-0.42248374223709106,-0.5010653138160706,-0.550122857093811,1.026047706604004,-0.17024780809879303,1.4949227571487427,0.9731875061988831,-1.350849986076355,-0.9654687643051147,0.06941299140453339,0.34669697284698486
RNF24,2.8613741397857666,1.4562256336212158,1.462312936782837,1.3853462934494019,0.7556229829788208,-0.03703010082244873,4.369228363037109,1.5469754934310913,2.147049903869629,-0.43753862380981445,0.19340479373931885,0.9329137802124023
LDHAL6B,4.683876037597656,2.271820068359375,0.6379114389419556,0.3787831962108612,-0.35825005173683167,1.7928986549377441,7.995329856872559,2.7852389812469482,-0.9943499565124512,-0.08771359920501709,0.3156737685203552,-0.43767836689949036
SPINT2,-0.059028156101703644,-0.31779050827026367,0.4926033616065979,0.42889493703842163,0.26205652952194214,-0.14596858620643616,-0.29763397574424744,-0.16790995001792908,-0.4879000186920166,0.13719765841960907,-0.06546476483345032,-0.5171835422515869
CLIP1,-0.9826669692993164,-0.5138177871704102,-0.3408079445362091,-0.8466506004333496,-0.36922648549079895,1.1935575008392334,-0.5169669389724731,-0.648589551448822,0.2800000011920929,1.0073449611663818,1.2618598937988281,0.21868693828582764
HMG20B,-1.9552861452102661,-1.3432235717773438,-3.9344727993011475,-0.3215850591659546,0.15481507778167725,0.506420910358429,-1.701583743095398,-1.022857427597046,-1.572200059890747,-0.09114513546228409,0.027487531304359436,0.2927321493625641
