gene	ActivatedMyeloidCells___aCTLA4	ActivatedMyeloidCells___aPD1	ActivatedMyeloidCells___aPD1aCTLA4	ActivatedMyeloidCells___Control	HighlyProliferativeTCells___aCTLA4	HighlyProliferativeTCells___aPD1	HighlyProliferativeTCells___aPD1aCTLA4	HighlyProliferativeTCells___Control	OtherMyeloidCells___aCTLA4	OtherMyeloidCells___aPD1	OtherMyeloidCells___aPD1aCTLA4	OtherMyeloidCells___Control
RP23-402A4.1	0.0033401249206720333	0.0052658068911596466	9.06059727457234e-4	0.017852053641525315	0	0	0	0	0.02384636982331683	0.0156191452041934	0	0.008556128704022593
Trpm1	0	0	0	0	0	0	0.007577135236709704	0.018895588245948003	0.00270453886530531	6.979843886019707e-4	0	0.002297625174619513
Mtmr10	0.09569997814966054	0.08955638346505167	0.0733544696853303	0.0701351744731497	0.019692808597817885	0.008979981824516786	0.03574099552723739	0.036356480936269475	0.08964616287744781	0.03143511947548824	0.06879489512831037	0.09194049086881878
Fan1	0.002369185426666604	0.0041087557793990275	0.007550174775129973	0	0.009483706991388794	0	0	0.006391095414580774	0.009274975925103362	0.008296518335172559	0.019744432202131193	0.008976656241797148
Mphosph10	0.29409039478844395	0.2727133334331838	0.24200665382147102	0.22736933207734372	0.3115450741642199	0.15491013144211274	0.4376931715639801	0.4363233699594375	0.3156492574185094	0.3089985759245679	0.19536905459670934	0.2885823298072304
Mcee	0.6700386555375732	0.5611034702463924	0.651007690925442	0.4982384079251712	0.3071757759551042	0.22683808858713853	0.09748820535943514	0.15129238994140545	0.5985592734581096	0.7210530115173585	0.41951751200776255	0.5541404747289551
Fam189a1	0	0	0	0	0	0	0	0	0	0	0	0.0011017911819244544
Ndnl2	0.5003984046136405	0.4539719672404947	0.4025764614907708	0.43127501222279213	0.4379249582189022	0.46415240357492993	0.6170536171059996	0.36803290689924106	0.9755178494393112	0.4698960416355811	0.3851301520251782	0.46325841935588036
Tjp1	0	0	0	0	0	0	0	0	0	0	0	0.0026338244151903065
Tarsl2	0.02259260285278137	0.004128471366435895	0.005726800987092971	0.012605889471561112	0.019892294197201923	0.010260703966377726	0.03669608855372856	0.04653929321606283	0.013160675668860044	7.313482785816759e-4	0.0051573770336930756	0.012854837822555261
Tm2d3	0.49447417110175657	0.44183664805758255	0.4441311613004079	0.4115857766144334	0.4766925996314005	0.28828366210854384	0.5547744156444159	0.2781000321802454	0.44526138281129296	0.35681928182637207	0.37663793485354985	0.41972955394434835
Snrpa1	0.4325345744813711	0.3540307766737242	0.4733808219303568	0.5854750911685876	1.663976492718575	1.3361163743705593	1.3920871356592048	1.5259211898003928	0.5340416795075105	0.5492471439308794	0.48272985775003213	0.7040739692951561
Vimp	1.4657778806059847	1.5388387614598076	1.300714464549375	1.2706452525957785	1.3332986377956915	1.263147195225496	1.0735251729583006	0.8545187083839794	1.4612797428645978	1.9256804847810782	1.361317541043808	1.3249474216033361
Chsy1	0.08920049138052834	0.11546899447625372	0.0805800825983799	0.09344955547712347	0.17078654575012986	0.17621642836537724	0.2300302562596322	0.20346943078942248	0.1539273149061955	0.132427906819056	0.13870984711218348	0.15554787519897936
Lrrk1	0.3580934793651224	0.4888814298826696	0.3588631368598005	0.3071281031391835	0.2495640730144609	0.28950379300492496	0.10378558030721194	0.1932534298507263	0.7744290026789077	0.745850721789352	0.8650560902076204	0.6200601694918004
RP23-49I18.5	0.021025103309545004	0.026190339973224414	0.00832986819109529	0	0.010261328603609838	0	0.0074311872064681045	0	0.025242221413705655	0.09468603914661046	0.051488618416609	0.09100464891443537
Aldh1a3	0.005376228468204985	0.002519132813720205	0.007437740410703628	0.028962001853568127	0	0.0225904713518598	0	0	0.013460710755236829	0.007788826883642472	0.004145987740491297	0.0034808637422056414
Asb7	0.04205229095821543	0.051062501557843004	0.06004796522710409	0.026778658195252086	0.025735414625993554	0.08272110402509439	0.06744163857032094	0.04318495869675858	0.04381748310961003	0.03791811684228818	0.035733887781103535	0.025721758183542442
Lins1	0.01009571894142535	0.019489211624406384	0.027284112943568802	0.009008359757855291	0.00488551766456622	0.041097466752149404	0.025760563083886107	0.007612128556671916	0.01847820940041299	0.0168293076461684	0.025664760249433035	0.013952694307656976
1700112J16Rik	0	0	0	0	0	0	0	0	0	0	0	0.0012953216866642746
Lysmd4	0.013423713922505083	0.006128409715555911	0.005313945428388042	0.011762809682055321	0.048814866007845695	0	0.014086094207798062	0.055870160121522273	0.008316526295850817	0.013974897967678514	0.00789080876482804	0.01222082647557496
Mef2a	0.4508088122609083	0.7387906140085404	0.5826684137462055	0.59717213070147	0.9536351788428132	0.2311312254292294	0.28350235760033105	0.2730740891469362	0.47986044109378634	0.5178580508685044	0.658625203641926	0.8921583403958967
RP23-152B12.3	0	0	0.002230549607423269	0	0	0	0	0	0.008874980319526328	0.0011019167180159857	0	0.003627399046703125
Lrrc28	0.04474159952972989	0.05062597188190079	0.046508370052704084	0.060083227000501074	0.04565309887127002	0.034385075986853884	0.08431602408092553	0.04558035988633032	0.031222505220631025	0.03463136182080704	0.07145268607408517	0.021165999943638034
Ttc23	0	0.0011082714733139313	8.24212053277067e-4	0.005551607745603127	0	0	0	0	0.00435988941245362	0.005936759145006402	0	0.002678688621198606
4833412C05Rik	0	0	0	0	0	0	0	0	0.005567135196764826	0	0	0.0014748827468216276
Igf1r	0.08907846331975752	0.11085168828254718	0.05671802551740135	0.08136427241449613	0.01690742844776281	0.017768680213508456	0.013566017668381407	0.023455238023755463	0.060984633217126175	0.048830468026026266	0.16088787267116206	0.08095074287032747
Pgpep1l	0.012500454638997235	0.03436884082403776	0.001074252320385012	0	0	0	0	0	0.014144247604301522	0.0016075381967150923	0	0
Gm16157	0.005142826294875757	0.010582663480712629	0	0	0	0	0	0	0	0	0	0
Fam169b	0.029568579194216515	0.07433527304244247	0.07081275917433799	0.01786111010955701	0.5788364376551662	0.38487546846023	0.4554153225422537	0.36187827667672584	0.044757411139452204	0.04480469078886558	0.07343623033546888	0.025394657906104873
Gm16158	0	0	0	0	0	0	0	0	0.0015772791052158727	0	0	0
Arrdc4	1.3169572832752507	0.9678160321691502	1.2542201493738183	1.0452210036792366	0.13335201819771295	0.16699526538430018	0.10424171945491659	0.22523703990163163	0.8585508188731991	0.9441955594283253	1.008991640245725	0.7882239580306952
Nr2f2	0.015142152639137839	0.008329948925219342	0.019933515060163824	0.004260976274884101	0	0	0	0	0.00445564888874285	0.011786225437923806	0.001990900787042899	0.019748150757593355
RP24-339E15.5	0	0	0	0	0	0	0	0	0.007191099145122134	0.0011478222941524194	0	0.0011360951047934122
Mctp2	0.006889571092605475	0.012480013913307754	0.005712273701013735	0.012218476068626367	0.100426262203112	0.0635441331807189	0.054843427370960804	0.12216297263052274	0.023184625374674413	0.05847635004373125	0.08582086044256133	0.049082996460588446
A730056A06Rik	0.0014562696778440219	0.0020557097337855893	0	0	0	0	0	0	0	6.492329442610145e-4	0	0
Rgma	0.002686698692115077	0	0	0	0	0	0	0	0.006677911721705575	0	0	0.00256916019167443
Chd2	0.17870767690477296	0.2235626322475603	0.24861915487251474	0.2612843446356732	0.47612906829876406	0.42383116615506267	0.4141338676783004	0.5804947036221956	0.2830612742938386	0.28564204836964996	0.2920169033059558	0.35046672914014726
RP23-32A8.5	0.0024773201341716593	0	0.006220910777841999	0.004831478045763761	0.009095159010664983	0	0.04463010568409027	0	0.001482145482657712	5.986521227725352e-4	0.002480257153061629	0.002192603488032567
Fam174b	0	0.004464556490442107	0.0025020016012810248	0.004771720873415789	0.02887958967090727	0.02590276523464438	0.06161472710759619	0.006261168359060473	0.005169980025549713	0.005642051491451447	0.006940945235166403	0
RP23-235M8.7	0.015414558849015835	0.024582954836446524	0.010335290981093566	0.008585164835164836	0.031352561510841516	0	0.05292882131424248	0	0.031013626449717197	0.028372553630466982	0.03477727753966868	0.03212775994198562
Slco3a1	0.4155704107375497	0.4844454792280779	0.38552289862975336	0.43060169879947424	0.2280984085164855	0.1949826991821194	0.38195372077343626	0.1925488065868314	0.4439254827074046	0.6280987535896625	0.2516705998823183	0.3675208077890768
Akap13	0.7910817374592312	0.5959707763638402	0.6240188234496704	0.6321186731120884	1.5236462351930726	1.5948962797239488	1.562607572094578	1.176494224821795	0.8186392246300733	1.0964037640661977	0.8117479955218563	0.8354287967204979
AU020206	0.48525127932892853	0.521204137840703	0.6398813793198257	0.35522997856363003	0.363481410375499	0.3904817436004424	0.5255906376752578	0.5438761821153671	0.5601733585037838	0.3489583557364727	0.3992647903649638	0.7008997243242544
Klhl25	0.05521110992258181	0.05199286384268602	0.025185808732664086	0.01657818862124332	0.13331739810660465	0.05038513095802627	0.05403814091588055	0.11736493997725497	0.04205638378044048	0.04050598926327656	0.047202038975380785	0.06066932500706121
Ntrk3	0	0	0	0.011561228264890862	0.059687593572712125	0.01515427047341941	0.04274771407074607	0.046300766579467544	0.002166820944317902	0	0.004359544466368689	0.003326563647978167
Mrpl46	0.22244424074431352	0.23934180882656053	0.2231819125917163	0.1568823382554374	0.49690138813392193	0.41038843984358736	0.4079294288646365	0.36272319878629766	0.3172331657866633	0.32302091833285823	0.2613740539405549	0.33213885707966806
Mrps11	0.3301681658650211	0.3886246791047662	0.2537618640688593	0.2998994878320175	0.6223257931726877	1.1330442568204628	0.7014718768865802	0.4190216123016753	0.38992032597868526	0.38437541181558665	0.24168729437564884	0.3364309632267171
Det1	0.049387514390230085	0.07148291352958862	0.033074473831996486	0.05604748728151826	0.12319658776398693	0.06664037144038529	0.06105587617633967	0.06684741142054348	0.046461202689676684	0.0751513167086089	0.06680661097133174	0.10552766374871266
RP23-53O7.2	0	0	0	0	0	0	0	0	0.0014392929271994119	0.0016146694658576528	0	5.830404041169649e-4
Aen	0.07541954234768876	0.06571042055746996	0.1172197772956661	0.11997333348048836	0.37218596281000516	0.21601362536740903	0.4952899060870786	0.26508869204237	0.13812443025845458	0.14850720767545578	0.06664462040042182	0.15310731243730993
Isg20	0.24425109819828636	0.22041877503236082	0.10119600899690503	0.5740090261891603	0.18041258458379816	0.3328695879598467	0.18264810355554062	0.4205647051159161	0.2775851821244433	0.16705307429542363	0.32312592230433423	0.2049709924763347
Hapln3	0	0	0	0	0	0	0	0	0.0013536928741607103	0	0	0.002729031682783896
Mfge8	0.06894304921542074	0.022798535523700956	0.01586804364720666	0.03513113366099174	0.10858051849121658	0.0863271418332959	0.10462411548100344	0.08743803363818559	0.10178923046148614	0.06626866995943574	0.055915104295775	0.09668168010794213
Abhd2	0.025128552164063303	0.05125892379426469	0.03131750865991159	0.09864106445031319	0.038183133965500465	0.15868457703834363	0.05213493795658447	0.18322135021220626	0.027163158038544688	0.04176643159136808	0.03634940482404112	0.04032959365536974
Fanci	0.0023880368903938833	0	0.0014214236979758926	0	0.0726830840068092	0.16652895282228586	0.06507254492994315	0.07910118768711805	0.006291959491103656	0	0.004270766602605168	0.008219468361553947
Polg	0.12336022674173197	0.13008084971597778	0.12710577459735223	0.204307080304442	0.08269530158790767	0.15369809047933092	0.04415503449105551	0.18357917058429044	0.10370524123451536	0.11733962110377459	0.1442439511269093	0.14755213147408033
Ticrr	0.00979464968328271	0.01912506545120199	0.011186690830619957	0.023739583143135456	0.2359962993012501	0.11993496078633328	0.15068526685856362	0.18379597003006226	0.011578705048226024	0.011927858956209215	0.017892944737471835	0.021534566053633113
Kif7	0	0	0	0	0.008094334613317447	0	0	0.01302046035139618	0	0	0	0.002810308500562733
Plin1	0	0	0	0.01430205949656751	0	0	0	0	0	0	0	5.448029611130542e-4
Pex11a	0.06002280972262995	0.04267380836548813	0.04098959327089451	0.009254433276144095	0	0	0	0	0.03280164835184582	0.021139024828966253	0.008223848060864899	0.019383372890547666
Mesp2	0	0	0	0	0.09465573708422466	0	0	0	0	0.0027953230890332766	0.0017546975006790678	0.0011410952917267167
Anpep	1.094864257444991	1.0368037642230417	1.0260666261104965	0.6514481558887306	0.020064046008679115	0.047020475631359936	0.06729642477909549	0.11288516680775068	0.5670428789677843	0.634520453105133	0.581257123717041	0.5831155600106237
Ap3s2	0.13263006703402005	0.15254993769942712	0.11207321358323477	0.34239730265498375	0.20604426451836994	0.14050460464042533	0.15186706238494665	0.19420110432656357	0.16607582785890698	0.20597038475852686	0.17166585503316287	0.17116535759201654
Gm26646	0	0	0	0	0	0	0	0	0	0	0	0.0011208437711909525
Arpin	0.03432186932760248	0.014724894175603869	0.0037389509929011662	0.041008972162815155	0	0	0	0.015299245594199746	0.023669337678269606	0.024919776686489557	0.006040106074600727	0.024563622097242846
Zfp710	0.1484234751380764	0.17759887185087747	0.13928114052385218	0.14355671243908635	0.00858715533305282	0.03319920853086863	0.007037337296761698	0.02057291452365474	0.1662835290543818	0.23001783473579612	0.1962027250123168	0.19987107425652362
RP24-174G2.4	0	0	0	0	0	0	0	0	0	0	0.005816813551482096	0.002880765131218852
RP24-259P13.2	0	0	0	0	0	0	0	0	0	0	0.003033214916622989	6.474054901280373e-4
Idh2	0.27033292279234095	0.33111633648653493	0.24159998127442783	0.26131468948293163	0.153903194228046	0.09124256203868049	0.2500511582167798	0.17840382992137194	0.5108797859232767	0.39532470642878426	0.3336185688474995	0.46987873460903634
Sema4b	0.021498173064947466	0.018540321647062735	0.005562222332121242	0	0.02781198164991365	0.08215663128397295	0.02097670555513497	0.00833059812028384	0.05750283654700089	0.048669724435058105	0.05425304333574903	0.03657294299447022
Cib1	0.943794408191908	0.9917954531703316	0.8988792316243891	0.7894839776990473	0.5608848765102716	0.7528771196421223	0.8299370373973505	0.6792170184901425	1.1658342847379302	1.1502823139945177	1.0817016356054154	0.9093923307600854
Gdpgp1	0.012778145402379837	0.029754716151581734	0.00984479932489691	0.019478881632521868	0.03385331176118232	0.12501769892307996	0.021875710960606216	0	0.015337756561602491	0.021147469722116386	0.025027351473318873	0.01670176876585859
Ttll13	0.0025865859651845527	0	0	0.01128158844765343	0	0.03818251240931654	0	0.014619006755443021	0	0.013845103748284938	0.0025819351293962607	0
Ngrn	0.1930786864614009	0.35771544395883675	0.33258808920540783	0.20977175970650686	0.2980347298406056	0.473368346256848	0.39752414341827946	0.3579951143854057	0.3797996730802033	0.3155520399678806	0.2688740833700221	0.29893977921385795
Vps33b	0.04240446510562087	0.07658975922560045	0.037229545503701666	0.07658060225342125	0.08945960204117571	0.16294533677136055	0.018679365562755564	0.08538374847561075	0.07685276645073384	0.07660281692688305	0.0542095082103175	0.07448656486155687
Rccd1	0.0054307290225961745	0.032207496579054216	0.010641045676667644	0.014680498035848468	0.049755246681773474	0.08917182095751722	0.03200854609628429	0.03282045896129811	0.029865438230850392	0.023474194227571816	0.023242507448975536	0.023044841537943304
Prc1	0.021906489614891996	0.0024780568069742433	0.016749230507953218	0.009343103450034532	0.969409211266593	1.044794071739937	0.8684206330001139	1.336170233761038	0.030893124223333922	0.01834899777078142	0.02398007269906963	0.1279523799648151
Unc45a	0.05874243353159014	0.039677919491723036	0.08189481328712424	0.06047256336244188	0.068355025229307	0.17999549233125273	0.14777978193640082	0.30697348049490103	0.06362236816246682	0.14120726973345157	0.091313953937638	0.09579255164062472
Hddc3	0.07710948034713855	0.06279023849383661	0.08297101924772263	0.06847568299542003	0.15768741539378303	0.3268423906911639	0.30263839387579194	0.18195314858419043	0.11239233439297061	0.07588356541870334	0.08649539537998212	0.13089822008667432
Man2a2	0.034030345571379045	0.02174248266526101	0.035770598329378685	0.032629569995998683	0.09672258949003347	0.13680097771889338	0.07477282433293848	0.09092601829798203	0.08457088816794654	0.03793160398569788	0.07447004469009637	0.04399736740864768
Fes	0.4359371929769317	0.4117925583751504	0.3292287759459998	0.43057407887975924	0.02704308589591159	0.06783566605225076	0.03731027352166251	0.02344948107554065	0.6228840849690088	0.5712938766258667	0.480789393086726	0.6613974109138928
Furin	1.0701996924030241	1.292430671568205	1.0203633067335032	0.8587228569958708	0.3500446420220061	0.42225671925234975	0.8462600594605286	0.12402732161856263	0.7653507609020268	0.5955404860169052	1.0514499762776626	0.5039708980258131
RP23-137A24.6	0.019865547245193876	0.005381140885023587	0.017279088421948488	0.02657912680533823	0	0	0	0	0.0026415780153084727	0.002413639247758257	0.042136891681435834	0.0031897591998372855
Blm	0.026825254208887445	0.02505872097609925	0.014509371829248741	0.007971938775510208	0.2015058253235179	0.09958740797127022	0.15346980128923415	0.18147852843868387	0.019981661250078383	0.01727680452164491	0.011156163293810958	0.025996066386946206
Crtc3	0.341839814300335	0.4947496358535876	0.32606436531043936	0.3133921406885124	0.11701776886829539	0.1829559019050655	0.11606771250146222	0.2735115662156415	0.4141683362276154	0.4711021629458083	0.2620912248629915	0.5442540410681104
Gm15880	0.02341185638232653	0.04769815235501515	0.026131700445077625	0.07497803195475916	0	0	0	0	0.06129125771817643	0.019579732320430795	0.02320104663125035	0.03271214514124396
Iqgap1	2.315994607058116	2.181593706169377	2.410471522948749	2.9263445186886616	1.6050360141658337	2.1879299820923124	1.8270064786661169	1.8000252691927194	1.7670546039561845	1.801500825107253	2.1741205379403543	1.6775699297190236
RP23-362F15.1	0	0	0.0017071838295547662	0	0	0	0	0	0	0	0	0.003263695170929306
Zscan2	0.0126304673104843	0.018387386104470705	0.0032093539871445535	0.01078502239706218	0.030176283978243762	0	0.02693781265823649	0.034221840487383706	0.011114117226580969	0.015974426456061615	0.01294151881753884	0.010377021779308002
Wdr73	0.039117398805559436	0.04504061931233592	0.026271265768809185	0.08386851795740038	0.09789608640604945	0.12434194481051733	0.09222406151037019	0.09524573304222787	0.06337205427643298	0.05835125693112215	0.04974068730401724	0.10093460792803327
Nmb	0.01981920297759099	0.03377915182153927	0.028544372086480307	0.042083949576792824	0.17149586141176454	0.28753005988468894	0.18230900308117093	0.24131012737024868	0.0606976696624448	0.08407278429333734	0.060248817713846894	0.04175044067265616
Sec11a	1.4300653376807422	1.4045235279896817	1.6119171882718175	1.1558929377441463	3.1354080159129065	2.004473786928096	2.3072004467947584	2.1978780730882024	1.757437217617833	1.743693326293273	1.608832428121968	1.5633753931990064
RP24-120F8.4	0.002102200583570882	0	0	0	0	0	0	0	0	0	0.004079607835457993	0.0014070575191043235
Zfp592	0.09573730597762978	0.06633664547423249	0.08822426050312386	0.12973039293006955	0.1097673568477747	0.08059835678957408	0.08779780497877439	0.009753166853277258	0.08563736596723652	0.1261358530573638	0.09149337641963806	0.07747235524730497
Pde8a	0.08929480867220009	0.11501760004880654	0.07715482395920098	0.11520983255138664	0.03241126554807074	0.07798561411361388	0.038395501802974324	0.008830474320097629	0.08528900814751979	0.06028843457641246	0.0707243487842268	0.1551394887542539
Rps17	7.285642562628806	7.021330680157997	8.143587356082177	7.242471201843918	18.58323064808533	16.94340168671046	15.903544824399209	14.908657122537218	7.923413110021102	8.347395599434067	9.544065520372017	10.15412776470361
2900076A07Rik	0.028610740858636657	0.027125899510147967	0.03552770148923791	0.04174972330854073	0.059499180038461344	0.11909397088908055	0.07911157334669738	0.07530467581768586	0.042699212022518106	0.03992508499227779	0.036598973752163644	0.04304326274636387
Whamm	0.13147088697127843	0.1170667603435689	0.12491493975769294	0.07195669791971757	0.08668804567447491	0.08843581017131523	0.120492114777997	0.05591806143403833	0.09491976262803659	0.0995132411823827	0.15896767900383468	0.06524263991742202
Homer2	0	0	0	0.004260976274884101	0	0	0	0	0	0	0	0
Fam103a1	1.0551830065528225	0.9238413043395113	1.1030456162544189	0.9573731848510669	1.491496899755666	1.4333815283056668	1.3829613499325466	1.5200947675993535	1.20131286544777	1.1104175537346856	1.0871308743538692	1.1040925200815228
3110040N11Rik	0.23123714843124438	0.2052219594113709	0.21340026739685486	0.2635595691018712	0.3513041273461453	0.4029973326705165	0.508939225606303	0.3516765754442823	0.23049758019896704	0.1658155476713402	0.21425904160179862	0.22397098885929154
Btbd1	0.4032870133156064	0.3950340333777107	0.5470088346517475	0.5670779590382409	1.1195027054237325	0.9820332254109773	0.69147523367803565	0.7628278797182695	0.4520161854601769	0.3909289531091621	0.5613440779954383	0.6077839457907036
Gm10160	0.0031358579080064727	0	0.0014572161342970389	0	0	0	0	0	0	0	0	0.004430137000680838
Tm6sf1	0.9948374219318739	1.0920471017164255	0.9999292905215483	1.3503687616649904	0.7216091983522968	1.0807030793049195	0.529117128725598	1.267896231753681	1.219236852406093	1.3423179905389144	1.297515216740731	1.6947153891344413
RP23-423B21.7	0.0026649468876085297	0	0	0.005712979890310785	0	0	0	0	0.0015276280702268955	0.0028659881153204835	0.007200232711521236	0
Hdgfrp3	0.002277696793002915	0.0017712783670230476	0.007024981768092879	0.029825799504395817	0.09712154134764006	0.048420673716334475	0.0831561125151479	0.12412106951465326	0.016775473081636887	0.006915971073619926	0.012423612288236232	0.024430156157160772
Bnc1	0	0	0	0	0	0	0	0	0	0	0	8.425018598228555e-4
Sh3gl3	0	0.0024722979020080004	0	0	0	0	0	0	0.004020869923249635	0	0	0
Saxo2	0	0	0.0018746250749850028	0	0	0	0.015047550258817861	0	0.0031633338740354754	0	0	0
Eftud1	0.028430127799204095	0.10923281626018823	0.07178541326610832	0.05351387795020907	0.0784073070307789	1.0167376164169653	0.03858648882905473	0.18292077840599	0.18107890877273378	0.0323316669524136	0.04927390067333559	0.12038170118063979
RP23-272F2.2	0	0	0	0	0	0	0	0	0	0	0	0
Mex3b	0	0	0.008098127007599426	0	0.048810061650086764	0.035072951739618406	0.06659035244391337	0.027734356905551222	0	0.002049157908282943	0.008100415709108756	9.147833564316129e-4
Tmc3	0	0	0	0	0	0	0	0	0	0	0	0
Gm16638	0.004123771537681417	0.0036570291757787653	0.0027860103755553895	0	0.016864793989308804	0	0	0.030850676555336857	0.012950619435461738	0.004613143209327434	0.008403089173601535	0.003467717106984043
Stard5	0.2394881530861455	0.3090011795050327	0.2805879593756632	0.19468754888727605	0.1812453774207572	0.13200396608164228	0.19863502772874117	0.10841617094130297	0.26878102976428614	0.24719257509355172	0.2723414474083226	0.19144207983466233
Il16	0.07037296482502645	0.060873698466172764	0.12888187847228585	0.09746026613660888	0.4689938137090876	0.5351319239789072	0.583008346764576	1.0897836810610368	0.25784183035453617	0.2606378229136631	0.2458701801890919	0.2276648738736528
Mesdc1	0.168558498975513	0.197411778760034	0.1478962216432315	0.14180671110350992	0.28237039015043597	0.27709599261689927	0.23799207936453698	0.24400735749762223	0.14867464432028918	0.17852416530289192	0.18944284971153996	0.14863945044361832
Mesdc2	0.22788639911524639	0.3287507303265134	0.2660839373967542	0.29484789133922623	0.3922800254985301	0.3382839377506329	0.3845624217351923	0.3359184688708806	0.2734107557635489	0.36883399932281447	0.25632331869419755	0.37925552513904365
Cemip	0	0	0	0.01631853785900783	0	0	0	0	0	0	0	6.69399154013349e-4
Abhd17c	0.2539529445938483	0.13398366882528664	0.17067056812271697	0.11663619742019866	0.20445138824601156	0.20478274309984557	0.43891217804468835	0.21059253475789314	0.13095330520319265	0.1301171357991882	0.15604379776558908	0.0972546257201414
Arnt2	0	0	0.0012320126158091862	0	0.01181502398449869	0	0.0058856211920030885	0.013479723126486981	0	0.0011148846239349228	0	0
RP24-118K20.1	0	0	0	0	0	0	0	0	0.0015711768240105983	0	0	0
Gm2115	0	0	0.0016653343991473485	0	0	0	0	0	0	0	0.004585178867827634	0.0013056210904808473
Fah	0.0024226214702405186	0.0017015831529655192	0.0044268053344590896	0.018414748524029766	0.042299035444005345	0.03121962718275518	0.03902392796415996	0.009268914378403428	0.007633764514719676	0.009292655613904199	0.004211293405747309	0.010990529223846248
Zfand6	0.9365062264155288	1.0495583974122915	0.9008353082390904	0.7927478110446063	1.3639791299399724	1.391052399760347	1.6662871170634852	1.6404062927816845	1.093344481610925	1.202809017231569	1.0269581099901999	1.0622285741543964
2610206C17Rik	0	0	0	0	0	0	0	0.008801724433851079	0	0.0022681631099600945	0	0.0028690462185904254
Nox4	0	0	0	0	0	0.00934523542517083	0	0	0	0.0023442811261926533	0	0
Ctsc	21.21433230120892	25.920418186541696	19.183657939853862	28.425675325604338	1.8332486084313124	2.747272204678828	1.74488398033869	3.0469578878484382	27.903078533989493	27.86877006924644	14.69959442609908	27.363282585858176
Gm26522	0.010036184508454588	0.008494102938306224	0.010345649103428646	0.027376118773776176	0.017939059738443543	0	0	0	0.017612714557649106	0.025695772801682348	0.009059455825784147	0.028514656013131398
RP24-330M21.1	0.17051720643053064	0.2505836421321314	0.1258558613539111	0.1473353339163245	0	0.06450063957569702	0.0458225657225723	0.008830474320097629	0.17207309054099765	0.15745300880653323	0.12944925731233803	0.2077057634892924
Rab38	0.0014602291975748514	0.0030034720136477774	0.001131631359768242	0	0	0	0	0	0.043099399740087696	0.007950950898389604	0.008763660566102737	0.01279897770777988
Tmem135	0.07394466505597962	0.10181883984771041	0.12896275960302048	0.047174765219784115	0.20118120516390728	0.18866537155369464	0.08436677836193235	0.13893668650869279	0.049421848609932074	0.05334166256290939	0.08164949854127297	0.09013392051865826
Fzd4	0.0034415115118560068	0	0	0	0	0	0	0	0.00872658012894299	0	0	0.005719339795722487
Prss23	0	0	0.0024271844660194173	0.011376046596286861	0	0	0	0	0.0020967525496511	0.001298465888522029	0	0.006074271551070898
Me3	0.004320408210771212	0	0	0	0	0	0	0	0.003268646454261865	0.004110978378730354	0	0.0031233986602872306
l7Rn6	0.6208136326586824	0.7504481373223701	0.6992399549355522	0.6041755329724117	2.2765490072974313	1.255643065316155	1.6290059258699876	1.4148726073673734	0.6646974366441724	0.7245297523481606	0.6891894911321745	0.7227993079594887
Eed	0.34189615503002424	0.3576273659298137	0.39145001251767647	0.3590185317283787	0.8665012514961818	0.8679992168461811	1.000355910999909	0.904912394107501	0.5580917132637369	0.4907661465796582	0.4680022177896834	0.5581011851143395
Picalm	1.3625331851766527	1.5084288606469578	1.1663332113498643	1.7622628632707629	0.25484078584267517	0.410996547073795	0.3633829125193207	0.3488079343186187	1.446784250246531	1.6966342579241298	1.1902763416933866	1.5203627810267804
Sytl2	0.006062275158117068	0.005997705515672032	0.0026941308325594267	0.015416872224963003	0.25607599932876113	0.15768428880729052	0.2188189152546132	0.3695808226885112	0.009962022743715174	0.0077844448056625755	0.02344151710897051	0.017365144432923307
Ccdc89	0.002327042561608452	0.0024642802576651437	0	0	0.01181502398449869	0	0	0.006261168359060473	0	0.002241695080151808	0.0017640853393923784	0.004006501418306781
Crebzf	0.04764131648256069	0.04041896631771431	0.049196185280159795	0.07180536643733888	0.11406741846258571	0.13128278037166846	0.12062994047491318	0.10849743141549997	0.06500034408968149	0.08857325313723381	0.03184712346753604	0.0613026837492614
Tmem126a	0.3184888169011177	0.3636007623392977	0.31762453416675013	0.2986562778037979	1.2511740277405092	0.7217170400143507	0.737925790128743	0.9067164510564618	0.4280419817154508	0.42821194368258564	0.4853951460068185	0.4403319041877486
Tmem126b	0.1798921128185699	0.2334027632393528	0.20176639289625006	0.17603023529922707	0.2600023159032824	0.3320026699683059	0.16047872541075694	0.4103411118226522	0.23614348714871344	0.19275581803952468	0.1994567274661979	0.21275443002833105
RP24-267C3.3	0	0	0	0	0	0	0	0	0	0	0	7.124831319618506e-4
Dlg2	0	0.0015837870883341411	0.0027514475557269755	0	0.012012848943229678	0.01154089400381311	0.010893246187363833	0.006850558491781043	0	0.002900851225783695	0.010413987581122776	0.003844784240346038
Ccdc90b	0.1739785777016265	0.19128020772971546	0.14541226841895213	0.20460023702691635	0.09332290748293406	0.035244588621737	0.04676199624567186	0.11713879086758615	0.3760507408607211	0.14771072716717423	0.1938033650587305	0.18520250627212417
Ankrd42	0	0	0	0	0	0	0	0	0	0.0047726910436634426	0	0.0010713589330979202
Gm26944	0.005606638259699485	0	0.003822629969418961	0	0	0	0	0	0.00212680523228116	0	0.002508561721154299	5.436005709980399e-4
